Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Malaysia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"506,177.70","42,564.24","548,741.94",# of children enrolled in primary education,"5,100.0","5,500.0","2,317.0","2,457.0"
Malaysia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"172,537.49","2,057,869.84","2,230,407.33",# of PoC enrolled in secondary education,230.0,460.0,232.0,301.0
Malaysia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Vocational training provided,"110,709.10","42,564.24","153,273.34",# of persons participating in vocational training,33.0,690.0,185.0,347.0
Mauritania,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"76,935.15",0.00,"76,935.15",% of persons of concern aged 14-17 enrolled in secondary education,69.0,100.0,100.0,,100.0,80.0,,,,,,,,,
Mauritania,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"76,935.15",0.00,"76,935.15",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,100.0,100.0,,100.0,100.0,,,,,,,,,
Mauritania,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"9,350.59",0.00,"9,350.59",# of students attending language of instruction training,180.0,180.0,45.0,45.0
Mauritania,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"44,905.36",0.00,"44,905.36",# of children enrolled in primary education,120.0,120.0,98.0,90.0
Mauritania,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"22,679.20",0.00,"22,679.20",# of PoC enrolled in secondary education,45.0,45.0,43.0,54.0
Mexico,Refugees and asylum seekers in Mexico,Population has optimal access to education,2012,"35,931.63","33,597.41","69,529.04",% of children aged 3-5 yrs enrolled in early childhood education,53.0,53.0,60.0,57.1,59.3,80.0,,,,,,,,,
Mexico,Refugees and asylum seekers in Mexico,Population has optimal access to education,2012,"35,931.63","33,597.41","69,529.04",% of persons of concern aged 6-13 yrs enrolled in primary education,60.0,60.0,80.0,60.0,60.9,100.0,,,,,,,,,
Mexico,Refugees and asylum seekers in Mexico,,2012,,,,,,,,,,,Advocacy conducted,"22,847.93",0.00,"22,847.93",# of persons of concern admitted to national education system,195.0,195.0,100.0,139.0
Mexico,Refugees and asylum seekers in Mexico,,2012,,,,,,,,,,,Advocacy conducted,"22,847.93",0.00,"22,847.93",# of persons whose certification is recognized by host state,2.0,2.0,1.0,2.0
Mexico,Refugees and asylum seekers in Mexico,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"13,083.70","33,597.41","46,681.11",# of children supported with education costs,10.0,23.0,0.0,18.0
Morocco,Refugees and asylum seekers,Population has optimal access to education,2012,"205,583.96","58,257.34","263,841.30",% of children aged 3-5 yrs enrolled in early childhood education,80.0,90.0,100.0,,78.3,80.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2012,"205,583.96","58,257.34","263,841.30",% of persons of concern aged 14-17 enrolled in secondary education,10.0,40.0,80.0,,52.9,80.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2012,"205,583.96","58,257.34","263,841.30",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,100.0,100.0,,89.1,100.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2012,"205,583.96","58,257.34","263,841.30",% of youths aged 15-24 enrolled in certified training,10.0,30.0,50.0,,31.7,50.0,,,,,,,,,
Morocco,Refugees and asylum seekers,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"137,850.40",0.00,"137,850.40",# of children supported with education costs,90.0,90.0,82.0,83.0
Morocco,Refugees and asylum seekers,,2012,,,,,,,,,,,Secondary education provided or supported,"24,040.59","31,331.85","55,372.44",# of children regularly attending secondary education,38.0,68.0,30.0,27.0
Morocco,Refugees and asylum seekers,,2012,,,,,,,,,,,Vocational training provided,"43,692.97","26,925.49","70,618.46",# of persons participating in vocational training,40.0,60.0,53.0,58.0
Mozambique,Refugees and asylum seekers in camps,Population has optimal access to education,2012,"370,849.00","7,745.64","378,594.64",% of persons of concern aged 14-17 enrolled in secondary education,98.0,98.0,100.0,,42.7,80.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in camps,Population has optimal access to education,2012,"370,849.00","7,745.64","378,594.64",% of persons of concern aged 15-59 who are literate (survey),0.0,80.0,100.0,,,80.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in camps,Population has optimal access to education,2012,"370,849.00","7,745.64","378,594.64",% of persons of concern aged 6-13 yrs enrolled in primary education,99.0,100.0,100.0,,100.0,100.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Adult education provided,0.00,737.68,737.68,# of persons participating in literacy/ numeracy classes,,100.0,,18.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Advocacy conducted,0.00,737.68,737.68,# of persons of concern admitted to national education system,,"1,500.0",,"2,048.0"
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Assessment and analysis undertaken,"4,291.25",368.84,"4,660.09",Literacy study conducted (yes/no),80.0,100.0,,0.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Assessment and analysis undertaken,"4,291.25",368.84,"4,660.09",PoC engaged in participatory assessment (yes/no),100.0,100.0,,100.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Community involvement promoted,"4,291.25",368.84,"4,660.09",# of active educational committees established,1.0,1.0,,40.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Early childhood education provided or supported,"8,582.49",0.00,"8,582.49",# of children attending early childhood education,500.0,500.0,,216.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Educational facilities constructed,"4,291.25",368.84,"4,660.09",# of educational facilities constructed and accessible for children with disabilities,6.0,8.0,,3.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Inclusive education implemented,"4,291.25",368.84,"4,660.09",# of persons with specific needs receiving formal or non-formal education,78.0,78.0,,26.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"4,291.25",368.84,"4,660.09",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,100.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,0.00,737.68,737.68,# of students attending language of instruction training,,30.0,,0.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,0.00,737.68,737.68,# of children per teacher,,50.0,,45.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"4,291.25",368.84,"4,660.09",# of children supported with education costs,"1,409.0","1,500.0",,434.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Measures to increase retention rate implemented,"4,291.25",368.84,"4,660.09",# of children completing secondary education,310.0,310.0,,434.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Primary education provided or supported,"146,059.56",0.00,"146,059.56",# of children enrolled in primary education,"1,099.0","1,099.0","1,139.0","1,004.0"
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Safe learning environments promoted,0.00,737.68,737.68,# of cases of violence or exploitation reported,,0.0,,0.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Safe learning environments promoted,0.00,737.68,737.68,# of schools with surrounding walls,,1.0,,1.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"25,513.11",368.84,"25,881.95",# of scholarships (tertiary) provided,20.0,25.0,,19.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Scholarships (vocational) provided,"4,291.25",368.84,"4,660.09",# of scholarships (vocational) provided,198.0,250.0,,0.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Secondary education provided or supported,"152,072.59",368.84,"152,441.43",# of PoC enrolled in secondary education,310.0,350.0,510.0,434.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Secondary education provided or supported,"152,072.59",368.84,"152,441.43",# of scholarships (lower secondary) provided,310.0,350.0,441.0,434.0
Mozambique,Refugees and asylum seekers in camps,,2012,,,,,,,,,,,Vocational training provided,"4,291.25",368.84,"4,660.09",# of persons participating in vocational training,198.0,250.0,,165.0
Mozambique,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"38,840.56","3,516.12","42,356.68",% of persons of concern aged 14-17 enrolled in secondary education,,,,,,80.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"38,840.56","3,516.12","42,356.68",% of youths aged 15-24 enrolled in certified training,,,,,,50.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"21,447.64",879.03,"22,326.67",# of scholarships (tertiary) provided,22.0,30.0,,8.0
Mozambique,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Scholarships (vocational) provided,"5,797.64",879.03,"6,676.67",# of scholarships (vocational) provided,30.0,50.0,,0.0
Mozambique,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"5,797.64",879.03,"6,676.67",# of scholarships (lower secondary) provided,0.0,150.0,,0.0
Mozambique,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Vocational training provided,"5,797.64",879.03,"6,676.67",# of persons participating in vocational training,30.0,50.0,,0.0
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2012,"513,718.06","138,467.54","652,185.60",% of persons of concern aged 14-17 enrolled in secondary education,74.0,100.0,100.0,36.9,,80.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2012,"513,718.06","138,467.54","652,185.60",% of persons of concern aged 6-13 yrs enrolled in primary education,61.0,100.0,100.0,62.9,,100.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2012,"513,718.06","138,467.54","652,185.60",% of teachers who are female,24.0,40.0,50.0,25.4,,50.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2012,"513,718.06","138,467.54","652,185.60",% of teachers who are qualified,27.0,40.0,50.0,32.2,,70.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Adult education provided,"29,282.77","17,974.79","47,257.56",# of persons regularly attending adult education,200.0,200.0,71.0,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Early childhood education provided or supported,"35,407.93","17,997.08","53,405.01",# of children attending early childhood education,350.0,350.0,90.0,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Primary education provided or supported,"239,719.12","47,223.97","286,943.09",# of children enrolled in primary education,"1,900.0","1,900.0",713.0,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"15,776.55","4,360.70","20,137.25",# of scholarships (tertiary) provided,,140.0,32.0,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Secondary education provided or supported,"167,150.76","32,936.21","200,086.97",# of PoC enrolled in secondary education,906.0,906.0,375.0,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2012,,,,,,,,,,,Vocational training provided,"26,380.93","17,974.79","44,355.72",# of persons participating in vocational training,100.0,100.0,4.0,
Nepal,Mandate refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"133,662.80","2,296.48","135,959.28",% of children aged 3-5 yrs enrolled in early childhood education,0.0,0.0,6.0,57.5,73.3,80.0,,,,,,,,,
Nepal,Mandate refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"133,662.80","2,296.48","135,959.28",% of persons of concern aged 14-17 enrolled in secondary education,100.0,100.0,100.0,57.0,57.2,80.0,,,,,,,,,
Nepal,Mandate refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"133,662.80","2,296.48","135,959.28",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,100.0,99.4,100.0,,,,,,,,,
Nepal,Mandate refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Early childhood education provided or supported,"28,414.87",574.12,"28,988.99",# of children attending early childhood education,0.0,18.0,0.0,10.0
Nepal,Mandate refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"47,770.97",574.12,"48,345.09",# of children enrolled in primary education,65.0,70.0,991.0,799.0
Nepal,Mandate refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"28,900.98",574.12,"29,475.10",# of scholarships (tertiary) provided,4.0,4.0,0.0,0.0
Nepal,Mandate refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"28,575.98",574.12,"29,150.10",# of scholarships (higher secondary academic) provided,2.0,2.0,1.0,2.0
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2012,"685,399.69","298,138.46","983,538.15",% of children aged 3-5 yrs enrolled in early childhood education,100.0,100.0,100.0,61.7,77.5,80.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2012,"685,399.69","298,138.46","983,538.15",% of persons of concern aged 14-17 enrolled in secondary education,100.0,70.0,100.0,56.3,56.8,80.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2012,"685,399.69","298,138.46","983,538.15",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2012,"685,399.69","298,138.46","983,538.15",% of teachers who are female,39.0,40.0,40.0,39.9,37.0,50.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2012,"685,399.69","298,138.46","983,538.15",% of teachers who are qualified,39.0,40.0,50.0,29.1,38.3,70.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"58,040.55","10,308.57","68,349.12",# of students attending language of instruction training,"3,000.0","6,000.0","1,747.0","2,855.0"
Nepal,Refugees and asylum seekers from Bhutan,,2012,,,,,,,,,,,Primary education provided or supported,"627,359.14","225,914.74","853,273.88",# of children enrolled in primary education,"10,500.0","10,500.0","9,358.0","7,528.0"
Nepal,Refugees and asylum seekers from Bhutan,,2012,,,,,,,,,,,Primary education provided or supported,"627,359.14","225,914.74","853,273.88",# of children regularly attending primary education,"10,500.0","10,500.0","9,061.0","7,528.0"
Nepal,Refugees and asylum seekers from Bhutan,,2012,,,,,,,,,,,Secondary education provided or supported,0.00,"61,915.15","61,915.15",Total scholarships (higher secondary academic) provided in USD,,0.0,0.0,0.0
Pakistan,Afghan POR card holders,Population has optimal access to education,2012,"6,781,190.90","258,888.33","7,040,079.23",% of persons of concern aged 6-13 yrs enrolled in primary education,75.0,80.0,85.0,40.9,45.2,100.0,,,,,,,,,
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Advocacy conducted,"289,848.74",0.00,"289,848.74",Strategy to promote admission of PoCs to national education system established (yes/no),100.0,100.0,100.0,100.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Assessment and analysis undertaken,"262,464.98",0.00,"262,464.98",PoC engaged in participatory assessment (yes/no),100.0,100.0,100.0,100.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Community involvement promoted,"378,834.43",0.00,"378,834.43",# of active educational committees established,181.0,181.0,181.0,149.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"223,951.82",0.00,"223,951.82",Relationship with the Ministry of Education established (yes/no),100.0,100.0,100.0,100.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"251,615.74",0.00,"251,615.74",# of qualified teachers,"1,500.0","1,500.0","1,300.0","1,388.0"
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"207,318.59",0.00,"207,318.59",# of sensitization and community mobilization campaigns conducted to promote school enrollment,48.0,48.0,20.0,82.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Measures to promote girls' education promoted,"576,810.04",0.00,"576,810.04",# of female teachers,500.0,500.0,332.0,346.0
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Primary education provided or supported,"3,898,498.38","258,888.33","4,157,386.71",# of children enrolled in primary education,"78,445.0","78,445.0","66,255.0","70,585.0"
Pakistan,Afghan POR card holders,,2012,,,,,,,,,,,Vocational training provided,"691,848.18",0.00,"691,848.18",# of persons participating in vocational training,200.0,200.0,97.0,"1,020.0"
RO Almaty,Refugees and asylum seekers in Kazakhstan,Population has optimal access to education,2012,"87,381.85","57,720.53","145,102.38",% of persons of concern aged 14-17 enrolled in secondary education,80.0,85.0,95.0,,85.0,80.0,,,,,,,,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,Population has optimal access to education,2012,"87,381.85","57,720.53","145,102.38",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,85.0,95.0,,85.0,100.0,,,,,,,,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2012,,,,,,,,,,,Advocacy conducted,"26,040.53","2,573.51","28,614.04",Strategy to promote admission of PoCs to national education system established (yes/no),85.0,98.0,70.0,85.0
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"39,547.37","52,573.51","92,120.88",# of children supported with education costs,100.0,120.0,100.0,100.0
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2012,,,,,,,,,,,Secondary education provided or supported,"21,793.95","2,573.51","24,367.46",# of PoC enrolled in secondary education,160.0,170.0,120.0,160.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",Population has optimal access to education,2012,"580,011.51","576,435.25","1,156,446.76",% of persons of concern aged 6-13 yrs enrolled in primary education,50.0,,70.0,42.7,65.0,100.0,,,,,,,,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,0.00,"59,976.53","59,976.53",# of students attending language of instruction training,,70.0,26.0,43.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,0.00,"59,976.53","59,976.53",# of children supported with education costs,,600.0,400.0,512.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Primary education provided or supported,"137,412.42",0.00,"137,412.42",# of children regularly attending primary education,400.0,400.0,323.0,400.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Primary education provided or supported,"137,412.42",0.00,"137,412.42",# of scholarships (primary) provided,300.0,300.0,260.0,300.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Scholarships (tertiary) provided,"29,224.90","184,988.25","214,213.15",# of scholarships (tertiary) provided,,75.0,18.0,21.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Secondary education provided or supported,"90,063.40","84,699.93","174,763.33",# of children regularly attending secondary education,,400.0,260.0,400.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Secondary education provided or supported,"90,063.40","84,699.93","174,763.33",# of scholarships (lower secondary) provided,,300.0,120.0,300.0
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2012,,,,,,,,,,,Vocational training provided,"323,310.79","186,794.01","510,104.80",# of persons participating in vocational training,,300.0,96.0,127.0
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,Population has optimal access to education,2012,"246,173.25","300,905.05","547,078.30",% of persons of concern aged 14-17 enrolled in secondary education,15.0,50.0,60.0,21.4,55.0,80.0,,,,,,,,,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,Population has optimal access to education,2012,"246,173.25","300,905.05","547,078.30",% of persons of concern aged 6-13 yrs enrolled in primary education,65.0,70.0,90.0,42.7,65.0,100.0,,,,,,,,,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2012,,,,,,,,,,,Educational facilities constructed,"107,406.56","205,981.01","313,387.57",# of educational facilities constructed and accessible for children with disabilities,3.0,10.0,3.0,4.0
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"39,669.58","44,981.01","84,650.59",# of sensitization and community mobilization campaigns conducted to promote school enrollment,2.0,2.0,2.0,2.0
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2012,,,,,,,,,,,Primary education provided or supported,"36,022.75","4,981.01","41,003.76",# of children enrolled in primary education,550.0,650.0,"1,680.0","1,700.0"
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2012,,,,,,,,,,,Secondary education provided or supported,"37,857.61","4,981.01","42,838.62",# of PoC enrolled in secondary education,350.0,500.0,246.0,474.0
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2012,,,,,,,,,,,Vocational training provided,"25,216.75","39,981.01","65,197.76",# of persons participating in vocational training,110.0,250.0,102.0,89.0
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2012,"110,651.94",0.00,"110,651.94",% of persons of concern aged 14-17 enrolled in secondary education,57.0,60.0,60.0,,94.2,80.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2012,"110,651.94",0.00,"110,651.94",% of persons of concern aged 6-13 yrs enrolled in primary education,51.0,80.0,80.0,,76.8,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2012,"110,651.94",0.00,"110,651.94",Extent refugee qualifications recognized,100.0,100.0,100.0,,100.0,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2012,,,,,,,,,,,Primary education provided or supported,"35,875.33",0.00,"35,875.33",# of children enrolled in primary education,465.0,465.0,434.0,285.0
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2012,,,,,,,,,,,Secondary education provided or supported,"39,498.09",0.00,"39,498.09",# of PoC enrolled in secondary education,360.0,360.0,412.0,262.0
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2012,,,,,,,,,,,Vocational training provided,"35,278.52",0.00,"35,278.52",# of persons participating in vocational training,40.0,40.0,,26.0
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,Population has optimal access to education,2012,"84,835.70","44,939.34","129,775.04",% of persons of concern aged 6-13 yrs enrolled in primary education,45.0,50.0,70.0,19.2,52.5,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,,2012,,,,,,,,,,,Primary education provided or supported,"41,061.01","14,719.67","55,780.68",# of children enrolled in primary education,117.0,300.0,146.0,210.0
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,,2012,,,,,,,,,,,Secondary education provided or supported,"43,774.69","30,219.67","73,994.36",# of PoC enrolled in secondary education,50.0,95.0,94.0,86.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,Population has optimal access to education,2012,"306,060.82","223,399.36","529,460.18",% of persons of concern aged 14-17 enrolled in secondary education,,,100.0,,100.0,80.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,Population has optimal access to education,2012,"306,060.82","223,399.36","529,460.18",% of persons of concern aged 6-13 yrs enrolled in primary education,,,100.0,,100.0,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Adult education provided,0.00,"61,133.12","61,133.12",# of persons participating in cultural orientation training,,,,50.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Adult education provided,0.00,"61,133.12","61,133.12",# of persons regularly attending adult education,,,,50.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Advocacy conducted,"19,211.50",0.00,"19,211.50",# of persons of concern admitted to national education system,"1,448.0","1,448.0","1,452.0","1,125.0"
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Early childhood education provided or supported,0.00,"71,133.12","71,133.12",# of children attending early childhood education,,,,68.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Education monitoring system established,"19,211.50",0.00,"19,211.50",Functional education monitoring system established (yes/no),100.0,100.0,100.0,100.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Educational facilities constructed,"61,307.20",0.00,"61,307.20",# of educational facilities constructed and accessible for children with disabilities,1.0,1.0,0.0,1.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"19,211.50",0.00,"19,211.50",# of students attending language of instruction training,5.0,5.0,,50.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Primary education provided or supported,"67,040.26",0.00,"67,040.26",# of children regularly attending primary education,738.0,738.0,543.0,543.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"35,964.13",0.00,"35,964.13",# of scholarships (tertiary) provided,36.0,36.0,29.0,103.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Scholarships (vocational) provided,0.00,"91,133.12","91,133.12",# of scholarships (vocational) provided,,,,87.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Secondary education provided or supported,"31,775.97",0.00,"31,775.97",# of PoC enrolled in secondary education,681.0,681.0,477.0,477.0
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2012,,,,,,,,,,,Vocational training provided,"52,338.76",0.00,"52,338.76",# of persons participating in vocational training,4.0,4.0,4.0,4.0
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2012,"155,324.74",0.00,"155,324.74",% of persons of concern aged 14-17 enrolled in secondary education,59.0,70.0,70.0,,76.4,80.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2012,"155,324.74",0.00,"155,324.74",% of persons of concern aged 6-13 yrs enrolled in primary education,72.0,80.0,80.0,,105.8,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2012,"155,324.74",0.00,"155,324.74",Extent refugee qualifications recognized,100.0,100.0,100.0,,100.0,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,,2012,,,,,,,,,,,Life skills and reproductive health and HIV prevention education provided,"22,878.86",0.00,"22,878.86","# of programmes teaching life skills, reproductive health and HIV prevention outside of the school curriculum",4.0,4.0,,
RO Dakar,Refugees in rural areas in Benin,,2012,,,,,,,,,,,Primary education provided or supported,"58,177.49",0.00,"58,177.49",# of children enrolled in primary education,750.0,750.0,528.0,528.0
