Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Adult education provided,"25,345.09","5,338.08","30,683.17",# of persons regularly attending adult education,300.0,300.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Early childhood education provided or supported,"31,701.85","1,672.84","33,374.69",# of children attending early childhood education,200.0,200.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Primary education provided or supported,"140,715.17","38,325.25","179,040.42",# of children enrolled in primary education,879.0,879.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"18,879.61","26,107.78","44,987.39",# of scholarships (tertiary) provided,40.0,40.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Secondary education provided or supported,"117,815.00","1,672.84","119,487.84",# of PoC enrolled in secondary education,300.0,300.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,,2013,,,,,,,,,,,Vocational training provided,"43,510.04","1,672.84","45,182.88",# of persons participating in vocational training,10.0,10.0,,
Nepal,Mandate refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"83,028.24","74,590.93","157,619.17",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,,100.0,,,,,,,,,
Nepal,Mandate refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"38,785.79","47,729.48","86,515.27",# of children enrolled in primary education,65.0,65.0,,
Nepal,Mandate refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"44,242.45","26,861.45","71,103.90",# of persons participating in vocational training,30.0,60.0,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2013,"742,080.03","287,535.48","1,029,615.51",% of children aged 3-5 yrs enrolled in early childhood education,77.5,100.0,100.0,,,80.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2013,"742,080.03","287,535.48","1,029,615.51",% of persons of concern aged 14-17 enrolled in secondary education,56.8,100.0,100.0,,,80.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2013,"742,080.03","287,535.48","1,029,615.51",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,,100.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2013,"742,080.03","287,535.48","1,029,615.51",% of teachers who are female,37.0,40.0,40.0,,,50.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,Population has optimal access to education,2013,"742,080.03","287,535.48","1,029,615.51",Extent refugee qualifications recognized,100.0,100.0,100.0,,,100.0,,,,,,,,,
Nepal,Refugees and asylum seekers from Bhutan,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"84,199.03","10,906.55","95,105.58",# of students attending language of instruction training,"3,000.0","3,000.0",,
Nepal,Refugees and asylum seekers from Bhutan,,2013,,,,,,,,,,,Primary education provided or supported,"434,895.46","160,108.32","595,003.78",# of children enrolled in primary education,"4,530.0","4,530.0",,
Nepal,Refugees and asylum seekers from Bhutan,,2013,,,,,,,,,,,Primary education provided or supported,"434,895.46","160,108.32","595,003.78",# of children regularly attending primary education,"3,938.0","4,530.0",,
Nepal,Refugees and asylum seekers from Bhutan,,2013,,,,,,,,,,,Secondary education provided or supported,"65,876.25","48,324.88","114,201.13",Total scholarships (higher secondary academic) provided in USD,0.0,"38,216.0",,
Nepal,Refugees and asylum seekers from Bhutan,,2013,,,,,,,,,,,Vocational training provided,"157,109.29","68,195.73","225,305.02",# of persons participating in vocational training,557.0,557.0,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),Population has optimal access to education,2013,"57,859.08","85,212.70","143,071.78",% of persons of concern aged 14-17 enrolled in secondary education,,,,,,80.0,,,,,,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),Population has optimal access to education,2013,"57,859.08","85,212.70","143,071.78",% of persons of concern aged 6-13 yrs enrolled in primary education,,,,,,100.0,,,,,,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),Population has optimal access to education,2013,"57,859.08","85,212.70","143,071.78",% of teachers who are female,,,,,,50.0,,,,,,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"9,554.89","12,825.45","22,380.34",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"9,554.89","12,325.45","21,880.34",# of children paying school fees,,41.0,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"9,554.89","12,325.45","21,880.34",# of sensitization and community mobilization campaigns conducted to promote school enrollment,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Measures to increase retention rate implemented,"9,554.89","12,025.45","21,580.34",# of children completing primary education,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Measures to increase retention rate implemented,"9,554.89","12,025.45","21,580.34",# of children completing secondary education,,,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Primary education provided or supported,"9,554.89","16,425.45","25,980.34",# of children enrolled in primary education,"1,046.0","1,046.0",,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Scholarships (tertiary) provided,"10,084.63","13,185.45","23,270.08",# of scholarships (tertiary) provided,21.0,21.0,,
Niger,Refugees and Asylum Seekers in Niger (non-Malians),,2013,,,,,,,,,,,Secondary education provided or supported,"9,554.89","18,425.45","27,980.34",# of PoC enrolled in secondary education,228.0,228.0,,
Pakistan,Afghan POR card holders,Population has optimal access to education,2013,"4,060,616.20","3,412,481.60","7,473,097.80",% of persons of concern aged 6-13 yrs enrolled in primary education,45.0,50.0,60.0,,,100.0,,,,,,,,,
Pakistan,Afghan POR card holders,Population has optimal access to education,2013,"4,060,616.20","3,412,481.60","7,473,097.80",% of youths aged 15-24 enrolled in certified training,0.0,5.0,20.0,,,50.0,,,,,,,,,
Pakistan,Afghan POR card holders,,2013,,,,,,,,,,,Advocacy conducted,"182,957.98","85,096.32","268,054.30",Strategy to promote admission of PoCs to national education system established (yes/no),100.0,100.0,,
Pakistan,Afghan POR card holders,,2013,,,,,,,,,,,Education monitoring system established,"134,993.43","505,096.32","640,089.75",Functional education monitoring system established (yes/no),70.0,100.0,,
Pakistan,Afghan POR card holders,,2013,,,,,,,,,,,Measures to promote girls' education promoted,"545,757.50","205,096.32","750,853.82",# of female teachers,510.0,760.0,,
Pakistan,Afghan POR card holders,,2013,,,,,,,,,,,Primary education provided or supported,"2,903,817.39","1,706,096.32","4,609,913.71",# of children enrolled in primary education,"75,000.0","101,000.0",,
Pakistan,Afghan POR card holders,,2013,,,,,,,,,,,Secondary education provided or supported,"293,089.90","911,096.32","1,204,186.22",# of PoC enrolled in secondary education,573.0,"8,500.0",,
Pakistan,Asylum seekers and individually recognized refugees,Population has optimal access to education,2013,"315,894.98","155,200.00","471,094.98",% of persons of concern aged 6-13 yrs enrolled in primary education,35.0,35.0,60.0,,,100.0,,,,,,,,,
Pakistan,Asylum seekers and individually recognized refugees,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"160,447.74","130,100.00","290,547.74",# of students attending language of instruction training,350.0,600.0,,
Pakistan,Asylum seekers and individually recognized refugees,,2013,,,,,,,,,,,Primary education provided or supported,"155,447.24","25,100.00","180,547.24",# of children enrolled in primary education,142.0,250.0,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,Population has optimal access to education,2013,"77,076.30","13,225.08","90,301.38",% of persons of concern aged 6-13 yrs enrolled in primary education,85.0,90.0,100.0,,,100.0,,,,,,,,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2013,,,,,,,,,,,Advocacy conducted,"20,692.10","4,408.36","25,100.46",# of persons of concern admitted to national education system,90.0,100.0,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"20,692.10","4,408.36","25,100.46",# of children supported with education costs,80.0,120.0,,
RO Almaty,Refugees and asylum seekers in Kazakhstan,,2013,,,,,,,,,,,Secondary education provided or supported,"35,692.10","4,408.36","40,100.46",# of PoC enrolled in secondary education,40.0,45.0,,
RO Dakar,Internally Displaced Persons in Mali,Population has optimal access to education,2013,0.00,"31,250.00","31,250.00",% of persons of concern aged 6-13 yrs enrolled in primary education,,,100.0,,,100.0,,,,,,,,,
RO Dakar,Internally Displaced Persons in Mali,,2013,,,,,,,,,,,Primary education provided or supported,0.00,"31,250.00","31,250.00",# of children enrolled in primary education,,"1,000.0",,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",Population has optimal access to education,2013,"595,350.91","451,771.40","1,047,122.31",% of persons of concern aged 6-13 yrs enrolled in primary education,65.0,80.0,80.0,,,100.0,,,,,,,,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"58,843.41",0.00,"58,843.41",# of children with adequate access to teaching and learning materials,302.0,302.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"60,609.23",0.00,"60,609.23",# of children supported with education costs,170.0,170.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Primary education provided or supported,"107,791.41",0.00,"107,791.41",# of children enrolled in primary education,655.0,655.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Scholarships (tertiary) provided,"36,819.44","137,726.85","174,546.29",# of scholarships (tertiary) provided,54.0,62.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Scholarships (vocational) provided,"46,430.34","62,990.85","109,421.19",# of scholarships (vocational) provided,140.0,147.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Secondary education provided or supported,"50,846.53","143,326.85","194,173.38",# of PoC enrolled in secondary education,400.0,502.0,,
RO Dakar,"RAS in Urban Areas in Senegal, Gambia, & Guinea Bissau",,2013,,,,,,,,,,,Vocational training provided,"234,010.55","107,726.85","341,737.40",# of persons participating in vocational training,40.0,108.0,,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,Population has optimal access to education,2013,"409,752.47","424,619.22","834,371.69",% of persons of concern aged 6-13 yrs enrolled in primary education,65.0,70.0,90.0,,,100.0,,,,,,,,,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2013,,,,,,,,,,,Educational facilities constructed,"148,877.83",0.00,"148,877.83",# of educational facilities constructed and accessible for children with disabilities,8.0,8.0,,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"63,395.85",0.00,"63,395.85",# of children supported with education costs,"1,500.0","1,500.0",,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2013,,,,,,,,,,,Primary education provided or supported,"81,450.79","287,309.61","368,760.40",# of children enrolled in primary education,"1,400.0","2,500.0",,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2013,,,,,,,,,,,Secondary education provided or supported,"43,955.99","137,309.61","181,265.60",# of PoC enrolled in secondary education,550.0,"1,200.0",,
RO Dakar,Refugees and Asylum Seekers from Senegal in Gambia & in Guinea Bissau,,2013,,,,,,,,,,,Vocational training provided,"72,072.01",0.00,"72,072.01",# of persons participating in vocational training,185.0,185.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2013,"111,484.33",0.00,"111,484.33",% of persons of concern aged 14-17 enrolled in secondary education,94.0,70.0,70.0,,,80.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2013,"111,484.33",0.00,"111,484.33",% of persons of concern aged 6-13 yrs enrolled in primary education,77.0,80.0,80.0,,,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2013,"111,484.33",0.00,"111,484.33",% of youths aged 15-24 enrolled in certified training,4.0,40.0,40.0,,,50.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,Population has optimal access to education,2013,"111,484.33",0.00,"111,484.33",Extent refugee qualifications recognized,100.0,100.0,100.0,,,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2013,,,,,,,,,,,Primary education provided or supported,"38,345.20",0.00,"38,345.20",# of children regularly attending primary education,372.0,372.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2013,,,,,,,,,,,Secondary education provided or supported,"30,497.12",0.00,"30,497.12",# of PoC enrolled in secondary education,267.0,267.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Benin,,2013,,,,,,,,,,,Vocational training provided,"42,642.01",0.00,"42,642.01",# of persons participating in vocational training,25.0,25.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,Population has optimal access to education,2013,"207,468.15","99,567.95","307,036.10",% of persons of concern aged 6-13 yrs enrolled in primary education,53.0,75.0,80.0,,,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,,2013,,,,,,,,,,,Assessment and analysis undertaken,"57,698.38","35,311.11","93,009.49",Literacy study conducted (yes/no),,80.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,,2013,,,,,,,,,,,Primary education provided or supported,"80,613.72","32,128.42","112,742.14",# of children enrolled in primary education,120.0,200.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Nigeria,,2013,,,,,,,,,,,Secondary education provided or supported,"69,156.05","32,128.42","101,284.47",# of PoC enrolled in secondary education,,33.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,Population has optimal access to education,2013,"266,640.89",0.00,"266,640.89",% of persons of concern aged 6-13 yrs enrolled in primary education,84.5,100.0,100.0,,,100.0,,,,,,,,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2013,,,,,,,,,,,Education monitoring system established,"18,302.21",0.00,"18,302.21",Functional education monitoring system established (yes/no),100.0,100.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2013,,,,,,,,,,,Educational facilities constructed,"106,593.08",0.00,"106,593.08",# of educational facilities constructed and accessible for children with disabilities,2.0,2.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2013,,,,,,,,,,,Primary education provided or supported,"84,539.98",0.00,"84,539.98",# of children enrolled in primary education,700.0,700.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2013,,,,,,,,,,,Secondary education provided or supported,"33,017.35",0.00,"33,017.35",# of PoC enrolled in secondary education,600.0,600.0,,
RO Dakar,Refugees and asylum seekers in urban areas in Togo,,2013,,,,,,,,,,,Vocational training provided,"24,188.27",0.00,"24,188.27",# of persons participating in vocational training,20.0,20.0,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2013,"190,539.16",0.00,"190,539.16",% of persons of concern aged 14-17 enrolled in secondary education,76.0,78.0,78.0,,,80.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2013,"190,539.16",0.00,"190,539.16",% of persons of concern aged 6-13 yrs enrolled in primary education,106.0,100.0,100.0,,,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2013,"190,539.16",0.00,"190,539.16",% of youths aged 15-24 enrolled in certified training,6.0,40.0,40.0,,,50.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,Population has optimal access to education,2013,"190,539.16",0.00,"190,539.16",Extent refugee qualifications recognized,100.0,100.0,100.0,,,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Benin,,2013,,,,,,,,,,,Primary education provided or supported,"72,784.53",0.00,"72,784.53",# of children regularly attending primary education,465.0,465.0,,
RO Dakar,Refugees in rural areas in Benin,,2013,,,,,,,,,,,Secondary education provided or supported,"68,278.90",0.00,"68,278.90",# of PoC enrolled in secondary education,244.0,244.0,,
RO Dakar,Refugees in rural areas in Benin,,2013,,,,,,,,,,,Vocational training provided,"49,475.73",0.00,"49,475.73",# of persons participating in vocational training,50.0,50.0,,
RO Dakar,Refugees in rural areas in Nigeria,Population has optimal access to education,2013,"101,762.42","22,869.58","124,632.00",% of persons of concern aged 6-13 yrs enrolled in primary education,97.0,97.0,100.0,,,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Nigeria,,2013,,,,,,,,,,,Primary education provided or supported,"53,984.33","11,434.79","65,419.12",# of children enrolled in primary education,120.0,120.0,,
RO Dakar,Refugees in rural areas in Nigeria,,2013,,,,,,,,,,,Secondary education provided or supported,"47,778.09","11,434.79","59,212.88",# of PoC enrolled in secondary education,,40.0,,
RO Dakar,Refugees in rural areas in Togo,Population has optimal access to education,2013,"49,101.59",0.00,"49,101.59",% of persons of concern aged 6-13 yrs enrolled in primary education,9.0,9.0,9.0,,,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Togo,,2013,,,,,,,,,,,Educational facilities constructed,"49,101.59",0.00,"49,101.59",# of educational facilities constructed and accessible for children with disabilities,1.0,1.0,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2013,"83,751.14",0.00,"83,751.14",% of persons of concern aged 14-17 enrolled in secondary education,90.0,90.0,90.0,100.0,,80.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2013,"83,751.14",0.00,"83,751.14",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,100.0,100.0,100.0,,100.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2013,"83,751.14",0.00,"83,751.14",Extent refugee qualifications recognized,40.0,80.0,80.0,40.0,,100.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,,2013,,,,,,,,,,,Advocacy conducted,"67,772.92",0.00,"67,772.92",# of persons of concern admitted to national education system,50.0,50.0,45.0,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,,2013,,,,,,,,,,,Advocacy conducted,"67,772.92",0.00,"67,772.92",Strategy to promote admission of PoCs to national education system established (yes/no),90.0,90.0,70.0,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"15,978.22",0.00,"15,978.22",# of children supported with education costs,50.0,50.0,40.0,
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,Population has optimal access to education,2013,"124,463.87","145,496.93","269,960.80",% of persons of concern aged 14-17 enrolled in secondary education,45.0,90.0,90.0,,,80.0,,,,,,,,,
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,Population has optimal access to education,2013,"124,463.87","145,496.93","269,960.80",% of persons of concern aged 6-13 yrs enrolled in primary education,89.0,95.0,95.0,,,100.0,,,,,,,,,
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"124,463.87",0.00,"124,463.87",# of children supported with education costs,200.0,200.0,,
RO Panama,All population of Concern in Panama,Population has optimal access to education,2013,"51,885.35","20,814.09","72,699.44",% of persons of concern aged 6-13 yrs enrolled in primary education,75.0,80.0,90.0,,,100.0,,,,,,,,,
RO Panama,All population of Concern in Panama,,2013,,,,,,,,,,,Advocacy conducted,0.00,"20,814.09","20,814.09",Strategy to promote admission of PoCs to national education system established (yes/no),,80.0,,
RO Panama,All population of Concern in Panama,,2013,,,,,,,,,,,Inclusive education implemented,"51,885.35",0.00,"51,885.35",# of persons with specific needs receiving formal or non-formal education,200.0,200.0,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2013,"46,307.61",0.00,"46,307.61",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,100.0,100.0,,,100.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,,2013,,,,,,,,,,,Inclusive education implemented,"25,323.89",0.00,"25,323.89",# of persons with specific needs receiving formal or non-formal education,15.0,15.0,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"20,983.72",0.00,"20,983.72",# of students attending language of instruction training,58.0,58.0,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"479,882.50","393,374.53","873,257.03",% of children aged 3-5 yrs enrolled in early childhood education,10.0,10.0,30.0,,,80.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"479,882.50","393,374.53","873,257.03",% of persons of concern aged 14-17 enrolled in secondary education,5.0,10.0,20.0,,,80.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"479,882.50","393,374.53","873,257.03",% of persons of concern aged 6-13 yrs enrolled in primary education,60.0,70.0,80.0,,,100.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"45,391.88","39,872.87","85,264.75",# of persons of concern admitted to national education system,"3,000.0","6,000.0",,
RO Pretoria,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Early childhood education provided or supported,"60,663.72","64,728.61","125,392.33",# of children attending early childhood education,700.0,"2,000.0",,
RO Pretoria,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"119,174.15","101,381.03","220,555.18",# of students attending language of instruction training,"1,000.0","2,000.0",,
RO Pretoria,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"160,299.36",0.00,"160,299.36",# of children enrolled in primary education,"30,000.0","30,000.0",,
RO Pretoria,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"94,353.39","187,392.02","281,745.41",# of PoC enrolled in secondary education,700.0,"5,000.0",,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),Population has optimal access to education,2013,"292,090.63","2,190.80","294,281.43",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,,100.0,,,,,,,,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2013,,,,,,,,,,,Early childhood education provided or supported,"62,696.39","1,095.40","63,791.79",# of children attending early childhood education,30.0,70.0,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2013,,,,,,,,,,,Inclusive education implemented,"84,878.78",0.00,"84,878.78",# of persons with specific needs receiving formal or non-formal education,200.0,200.0,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"19,226.64","1,095.40","20,322.04",# of students attending language of instruction training,68.0,150.0,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2013,,,,,,,,,,,Primary education provided or supported,"71,233.19",0.00,"71,233.19",# of children regularly attending primary education,,,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2013,,,,,,,,,,,Vocational training provided,"54,055.63",0.00,"54,055.63",# of persons participating in vocational training,100.0,100.0,,
Serbia,Internally displaced persons,Population has optimal access to education,2013,"177,141.19","224,605.05","401,746.24",% of persons of concern aged 6-13 yrs enrolled in primary education,28.0,30.0,100.0,,,100.0,,,,,,,,,
Serbia,Internally displaced persons,,2013,,,,,,,,,,,Primary education provided or supported,"177,141.19","224,605.05","401,746.24",# of children enrolled in primary education,140.0,360.0,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2013,"482,464.39","615,999.90","1,098,464.29",% of persons of concern aged 14-17 enrolled in secondary education,5.0,10.0,50.0,,,80.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2013,"482,464.39","615,999.90","1,098,464.29",% of persons of concern aged 6-13 yrs enrolled in primary education,40.0,60.0,80.0,,,100.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2013,"482,464.39","615,999.90","1,098,464.29",% of youths aged 15-24 enrolled in certified training,5.0,10.0,40.0,,,50.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,,2013,,,,,,,,,,,Primary education provided or supported,"375,253.37","315,333.30","690,586.67",# of children enrolled in primary education,800.0,"1,000.0",,
Somalia,Refugees and asylum seekers in Somalia,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"46,825.51","125,333.30","172,158.81",# of scholarships (tertiary) provided,30.0,50.0,,
Somalia,Refugees and asylum seekers in Somalia,,2013,,,,,,,,,,,Secondary education provided or supported,"60,385.51","175,333.30","235,718.81",# of PoC enrolled in secondary education,30.0,50.0,,
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2013,"1,968,272.48","3,245,000.00","5,213,272.48",% of persons of concern aged 14-17 enrolled in secondary education,2.0,20.0,50.0,,,80.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2013,"1,968,272.48","3,245,000.00","5,213,272.48",% of persons of concern aged 6-13 yrs enrolled in primary education,50.0,55.0,100.0,,,100.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2013,"1,968,272.48","3,245,000.00","5,213,272.48",% of youths aged 15-24 enrolled in certified training,2.0,5.0,10.0,,,50.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,,2013,,,,,,,,,,,Primary education provided or supported,"1,140,877.97","1,750,000.00","2,890,877.97",# of children enrolled in primary education,,,,
South Sudan,Refugees and asylum seekers in South Sudan,,2013,,,,,,,,,,,Secondary education provided or supported,"204,931.96","1,495,000.00","1,699,931.96",# of PoC enrolled in secondary education,,,,
South Sudan,Refugees and asylum seekers in South Sudan,,2013,,,,,,,,,,,Vocational training provided,"204,931.96",0.00,"204,931.96",# of persons participating in vocational training,,,,
Sri Lanka,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"108,311.69","40,000.00","148,311.69",% of persons of concern aged 14-17 enrolled in secondary education,82.0,85.0,100.0,,,80.0,,,,,,,,,
Sri Lanka,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"108,311.69","40,000.00","148,311.69",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,,100.0,,,100.0,,,,,,,,,
Sri Lanka,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"48,934.85","15,000.00","63,934.85",# of children enrolled in primary education,50.0,100.0,,
Sri Lanka,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"21,231.83","20,000.00","41,231.83",# of PoC enrolled in secondary education,20.0,40.0,,
Sri Lanka,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"38,145.01","5,000.00","43,145.01",# of persons participating in vocational training,10.0,20.0,,
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2013,"2,833,440.24","3,622,731.84","6,456,172.08",% of persons of concern aged 14-17 enrolled in secondary education,81.0,85.0,100.0,,,80.0,,,,,,,,,
